UNIQUE_ID,DieX,DieY,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,GROUP,MMO_MRC_EQP,X_reg_mean,X_reg_std,Y_reg_mean,Y_reg_std,pred_x_mean,pred_x_std,pred_y_mean,pred_y_std,residual_x_mean,residual_x_std,residual_y_mean,residual_y_std,psm_fit_x_mean,psm_fit_x_std,psm_fit_y_mean,psm_fit_y_std,residual_x_depsm_mean,residual_x_depsm_std,residual_y_depsm_mean,residual_y_depsm_std,cpe19p_pred_x_mean,cpe19p_pred_x_std,cpe19p_pred_y_mean,cpe19p_pred_y_std,cpe19p_resi_x_mean,cpe19p_resi_x_std,cpe19p_resi_y_mean,cpe19p_resi_y_std,ideal_psm_x_mean,ideal_psm_x_std,ideal_psm_y_mean,ideal_psm_y_std,delta_psm_x_mean,delta_psm_x_std,delta_psm_y_mean,delta_psm_y_std,X_reg_abs_m3s,Y_reg_abs_m3s,pred_x_abs_m3s,pred_y_abs_m3s,residual_x_abs_m3s,residual_y_abs_m3s,psm_fit_x_abs_m3s,psm_fit_y_abs_m3s,residual_x_depsm_abs_m3s,residual_y_depsm_abs_m3s,cpe19p_pred_x_abs_m3s,cpe19p_pred_y_abs_m3s,cpe19p_resi_x_abs_m3s,cpe19p_resi_y_abs_m3s,ideal_psm_x_abs_m3s,ideal_psm_y_abs_m3s,delta_psm_x_abs_m3s,delta_psm_y_abs_m3s
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,0,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,-6.795454545454546e-05,0.0005415714768173859,-0.0007872727272727272,0.0006836594238304682,0.00013707458323374024,0.0003073747622527358,-0.000459771479298321,0.0004605989644307525,-0.0002050291286882818,0.0005806795717151937,-0.00032750124797435135,0.0005840526337769487,0.0,0.0,-4.0615277532332615e-05,0.0002510868036280824,-0.0002050291286882818,0.0005806795717151937,-0.0002868859704420192,0.0006222445387674972,-0.0002050291286882816,0.00040306167267368425,-0.00028688597044202374,0.0005573721203694398,-3.5535342227174045e-18,0.00041800724040240607,-7.269082747345996e-18,0.00027663077460911707,0.0002050291286882816,0.00040306167267368425,0.00028688597044202374,0.0005573721203694398,0.0002050291286882816,0.00040306167267368425,0.0003275012479743542,0.0004944324756857628,0.0016926689759067034,0.002838250998764132,0.0010591988699919478,0.0018415683725905784,0.001947067843833863,0.0020796591493051977,0.0,0.0007938756884165798,0.001947067843833863,0.0021536195867445105,0.0014142141467093344,0.0019590023315503432,0.0012540217212072217,0.0008298923238273585,0.0014142141467093344,0.0019590023315503432,0.0014142141467093344,0.0018107986750316423
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,-1.1909090909090928e-05,0.0007524045839896631,-0.0012392272727272727,0.0007683777550520801,0.00014038175519895876,0.0003267242665295537,-0.0006517608422107983,0.0004855105147669462,-0.00015229084610805712,0.0007944206166093758,-0.0005874664305164091,0.0005593976735587542,0.0,0.0,-0.000249747244097884,0.0002471785507723191,-0.00015229084610805712,0.0007944206166093758,-0.0003377191864184909,0.00043612128956228705,-0.00015229084610806647,0.00045315788135169175,-0.0003377191864184814,0.0002810419271324497,-5.539287463062305e-18,0.0006524967821091801,-2.0698405111086904e-19,0.0003334924502940774,0.00015229084610806647,0.00045315788135169175,0.0003377191864184814,0.0002810419271324497,0.00015229084610806647,0.00045315788135169175,0.0005874664305163877,0.0004303100358685197,0.0022691228428780804,0.0035443605378835128,0.0011205545547876199,0.002108292386511637,0.0025355526959361845,0.002265659451192672,0.0,0.0009912828964148412,0.0025355526959361845,0.001646083055105352,0.0015117644901631417,0.0011808449678158304,0.0019574903463275457,0.0010004773508822324,0.0015117644901631417,0.0011808449678158304,0.0015117644901631417,0.0018783965381219468
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.00024577272727272723,0.00048556083742392866,-0.0011813636363636364,0.000639281259023388,0.00031440930308660256,0.0003046961151940518,-0.0010071163859421061,0.00043550213267411615,-6.863657581390906e-05,0.00037130222986314003,-0.00017424725042147217,0.00040437797187064373,0.0,0.0,-0.0003056684516191994,0.00019378347294074735,-6.863657581390906e-05,0.00037130222986314003,0.0001314212011977427,0.0003677528273378572,-6.863657581389452e-05,0.00018821028768871957,0.00013142120119771794,0.00010649587072194661,-2.3408910542300663e-18,0.00032006598305579006,2.9716995909489054e-18,0.00035199541408113876,6.863657581389452e-05,0.00018821028768871957,-0.00013142120119771794,0.00010649587072194661,6.863657581389452e-05,0.00018821028768871957,0.0001742472504214587,0.0001729576528955182,0.0017024552395445132,0.0030992074134338007,0.0012284976486687579,0.0023136227839644545,0.0011825432654033292,0.0013873811660334034,0.0,0.0008870188704414414,0.0011825432654033292,0.0012346796832113144,0.0006332674388800533,0.0004509088133635578,0.0009601979491673726,0.0010559862422434194,0.0006332674388800533,0.0004509088133635578,0.0006332674388800533,0.0006931202091080133
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0003385909090909091,0.0006852637072579056,-0.0014266363636363634,0.0007008936163726,0.00048227070086416155,0.0003073747622527745,-0.00147774235230915,0.00046059896443076913,-0.00014367979177327896,0.0005938111759880629,5.11059886728338e-05,0.0005130999188346063,0.0,0.0,-0.00018120691401080554,0.00023994478610972627,-0.00014367979177327896,0.0005938111759880629,0.0002323129026836522,0.0003956790558461438,-0.0001436797917732884,0.0003200724584885188,0.00023231290268364553,0.0002801686763786267,1.6009846739048735e-17,0.0005001653067191107,-7.728482616738646e-18,0.000279405490303138,0.0001436797917732884,0.0003200724584885188,-0.00023231290268364553,0.0002801686763786267,0.0001436797917732884,0.0003200724584885188,-5.1105988672839194e-05,0.00041467066086969497,0.002394382030864626,0.003529317212754164,0.0014043949876224849,0.002859539245601457,0.0019251133197374676,0.0015904057451766526,0.0,0.0009010412723399843,0.0019251133197374676,0.0014193500702220836,0.0011038971672388447,0.0010728189318195257,0.0015004959201573482,0.0008382164709094216,0.0011038971672388447,0.0010728189318195257,0.0011038971672388447,0.0012951179712819242
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0006290666666666667,0.000572511068722277,-0.002285,0.0007127337711736611,0.0008602226381120067,0.0002893406990096042,-0.0022584247426816867,0.0004962323026437883,-0.00023115597144536838,0.0004789986382054262,-2.657525731826431e-05,0.0003650784080123292,0.0,0.0,-0.00014065839386687688,0.00027508151225515473,-0.00023115597144536838,0.0004789986382054262,0.00011408313654863728,0.00033844904539792473,-0.00023115597144536792,0.0003618008037885543,0.00011408313654863858,0.00032263327836038884,-1.0070431178769528e-17,0.0003139106143165598,-1.6554863672043248e-17,0.00010225225682196618,0.00023115597144536792,0.0003618008037885543,-0.00011408313654863858,0.00032263327836038884,0.00023115597144536792,0.0003618008037885543,2.6575257318252693e-05,0.000344049500442679,0.0023465998728334977,0.004423201313520983,0.0017282447351408192,0.0037471216506130517,0.001668151886061647,0.0011218104813552519,0.0,0.0009659029306323412,0.001668151886061647,0.0011294302727424114,0.001316558382811031,0.001081982971629805,0.0009417318429496894,0.00030675677046591507,0.001316558382811031,0.001081982971629805,0.001316558382811031,0.0010587237586462898
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.00011316666666666668,0.0005305663178595668,0.0014577222222222222,0.0007536594491940489,0.000160706110803902,0.0003190194905186344,0.0015442371658501777,0.0004644826247171072,-4.7539444137256906e-05,0.0003824878761467638,-8.651494362800018e-05,0.0006082253707683426,0.0,0.0,-7.586147207663192e-05,0.0004051140482509933,-4.7539444137256906e-05,0.0003824878761467638,-1.0653471551350594e-05,0.0003716540424789469,-4.753944413723125e-05,0.0002221461459484532,-1.0653471551343887e-05,0.00028315133765972216,-2.06751330947583e-17,0.00031136484265166444,-4.946672411965114e-18,0.0002407323145580159,4.753944413723125e-05,0.0002221461459484532,1.0653471551343887e-05,0.00028315133765972216,4.753944413723125e-05,0.0002221461459484532,8.651494362798626e-05,0.0005264522323675963,0.0017048656202453669,0.0037187005698043687,0.0011177645823598052,0.0029376850400014993,0.0011950030725775484,0.0019111910559330278,0.0,0.0012912036168296118,0.0011950030725775484,0.0011256155989881912,0.0007139778819825908,0.0008601074845305104,0.000934094527955014,0.0007221969436740527,0.0007139778819825908,0.0008601074845305104,0.0007139778819825908,0.001665871640730775
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.00045595454545454547,0.0004645211028342577,0.0006268181818181818,0.0006357165163636141,0.00022462185719607003,0.000304696115194039,0.0005387298626341675,0.000435502132674119,0.00023133268825842364,0.0004278639193761487,8.808831918396257e-05,0.0004924213009705219,0.0,0.0,1.9708088659632084e-05,0.0001937244858764549,0.00023133268825842364,0.0004278639193761487,6.838023052431769e-05,0.0004691677351429713,0.00023133268825840987,0.00014097257415706055,6.838023052432011e-05,0.00028764764582843937,-2.1265147155795234e-18,0.0004039731016286111,-3.3191371053135783e-18,0.00037064429787672513,-0.00023133268825840987,0.00014097257415706055,-6.838023052432011e-05,0.00028764764582843937,-0.00023133268825840987,0.00014097257415706055,-8.80883191839487e-05,0.0002486734556963756,0.0018495178539573184,0.002533967730909024,0.001138710202778187,0.0018452362606565247,0.0015149244463868697,0.0015653522220955283,0.0,0.0006008815462889967,0.0015149244463868697,0.0014758834359532317,0.0006542504107295915,0.0009313231680096383,0.0012119193048858354,0.0011119328936301787,0.0006542504107295915,0.0009313231680096383,0.0006542504107295915,0.0008341086862730753
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0006449090909090908,0.0005399951418732888,0.0001867272727272727,0.0006488451412440546,0.00014475858640337842,0.00030737476225274634,6.245738658190906e-06,0.0004605989644307258,0.0005001505045056712,0.0004972357759998212,0.00018048153406907217,0.000371862425934537,0.0,0.0,-8.989152967805342e-05,0.0001869224731451847,0.0005001505045056712,0.0004972357759998212,0.00027037306374712614,0.00035683289395085986,0.0005001505045056352,0.0002303310858161614,0.00027037306374712566,0.0002530802776428287,3.720784728302527e-18,0.00044067108804740775,7.129861332015471e-18,0.00025155533640446894,-0.0005001505045056352,0.0002303310858161614,-0.00027037306374712566,0.0002530802776428287,-0.0005001505045056352,0.0002303310858161614,-0.00018048153406905953,0.00029273722976852945,0.002264894516528957,0.002133262696459437,0.0010668828731616173,0.0013880426319503683,0.001991857832505135,0.001296068811872683,0.0,0.0006506589491136075,0.001991857832505135,0.0013408717455997057,0.0011911437619541194,0.0010296138966756118,0.001322013264142227,0.000754666009213414,0.0011911437619541194,0.0010296138966756118,0.0011911437619541194,0.0010586932233746479
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,-0.00018795454545454543,0.0006866156807658801,-5.95909090909091e-05,0.0006725342730930882,8.636316184572585e-05,0.0003267242665295484,-0.0003298941345664973,0.00048551051476693825,-0.0002743177073002522,0.0005019905500052062,0.0002703032254755894,0.0004845213846837352,0.0,0.0,0.0001578744563992754,0.0002041457497014441,-0.0002743177073002522,0.0005019905500052062,0.0001124287690762797,0.0004417113418416451,-0.0002743177073002491,0.0003515177751163488,0.00011242876907626513,0.00032514807239087805,1.5141868977098693e-18,0.00035837098943938746,-8.459241041233492e-18,0.0002989776589179108,0.0002743177073002491,0.0003515177751163488,-0.00011242876907626513,0.00032514807239087805,0.0002743177073002491,0.0003515177751163488,-0.0002703032254755778,0.0003374472273059914,0.0022478015877521857,0.002077193728370174,0.001066535961434371,0.001786425678867312,0.001780289357315871,0.0017238673795267948,0.0,0.0007703117055036077,0.001780289357315871,0.0014375627946012152,0.0013288710326492955,0.0010878729862488993,0.001075112968318164,0.0008969329767537408,0.0013288710326492955,0.0010878729862488993,0.0013288710326492955,0.001282644907393552
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,0,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,1.0909090909090978e-06,0.0006350297262701592,-0.0012878181818181819,0.0007785198799409065,0.00013025726521146875,0.0003046961151940369,-0.0005837058394966157,0.0004355021326740971,-0.00012916635612055094,0.0004153741679849748,-0.0007041123423214934,0.0007075416673109523,0.0,0.0,-0.00028226410663786494,0.0003099593866531802,-0.00012916635612055094,0.0004153741679849748,-0.0004218482356836138,0.0005562438500880005,-0.00012916635612055408,0.00028168359997899587,-0.00042184823568359867,0.0004449759419648158,6.532318089225164e-18,0.00030527045211100587,-2.032879073410321e-18,0.0003337718260027837,0.00012916635612055408,0.00028168359997899587,0.00042184823568359867,0.0004449759419648158,0.00012916635612055408,0.00028168359997899587,0.0007041123423214938,0.0006101664349273961,0.0019061800879013868,0.003623377821640901,0.0010443456107935795,0.001890212237518907,0.0013752888600754754,0.0028267373442543505,0.0,0.0012121422665974054,0.0013752888600754754,0.0020905797859476155,0.0009742171560575417,0.0017567760615780459,0.0009158113563330242,0.0010013154780083532,0.0009742171560575417,0.0017567760615780459,0.0009742171560575417,0.002534611647103682
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,-0.00015672727272727274,0.000522780403849791,-0.0006585909090909091,0.0005263217971917315,9.955437046812935e-05,0.0003073747622527328,-0.0007070936179490974,0.00046059896443076094,-0.00025628164319538836,0.0004409289772958485,4.850270885822315e-05,0.00043519448003959577,0.0,0.0,0.00011238620221144528,0.00020045787096406963,-0.00025628164319538836,0.0004409289772958485,-6.388349335323698e-05,0.00037860915557328995,-0.0002562816431953674,0.00021307691505163617,-6.388349335322176e-05,0.00021884157441874223,-7.049778217002336e-18,0.0003860266717355452,-1.463672932855431e-17,0.0003089551067547768,0.0002562816431953674,0.00021307691505163617,6.388349335322176e-05,0.00021884157441874223,0.0002562816431953674,0.00021307691505163617,-4.8502708858208965e-05,0.0002604516167305708,0.0017250684842766459,0.0022375563006661035,0.0010216786572263279,0.0020888905112413803,0.0015790685750829338,0.0013540861489770104,0.0,0.0007137598151036542,0.0015790685750829338,0.0011997109600731068,0.0008955123883502758,0.0007204082166094485,0.0011580800152066427,0.0009268653202643451,0.0008955123883502758,0.0007204082166094485,0.0008955123883502758,0.0008298575590499213
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0001169090909090909,0.0006155671723889634,-0.0008258636363636364,0.000586877718702931,0.00017655433536458906,0.0003267242665295416,-0.0009863516517405395,0.00048551051476698455,-5.9645244455507014e-05,0.0005954250966727174,0.00016048801537693754,0.000559579279525663,0.0,0.0,6.552453659592146e-05,0.00023122169508310998,-5.9645244455507014e-05,0.0005954250966727174,9.496347878100736e-05,0.0004593503176951166,-5.9645244455502264e-05,0.00027048412688802833,9.496347878100339e-05,0.00029199455707773134,5.853459683498445e-18,0.0005304426291780399,-1.507225826943343e-17,0.000354601033562485,5.9645244455502264e-05,0.00027048412688802833,-9.496347878100339e-05,0.00029199455707773134,5.9645244455502264e-05,0.00027048412688802833,-0.00016048801537693302,0.0003999711375379696,0.001963610608075981,0.0025864967924724295,0.0011567271349532142,0.0024428831960414932,0.0018459205344736592,0.0018392258539539266,0.0,0.0007591896218452514,0.0018459205344736592,0.0014730144318663573,0.0008710976251195872,0.0009709471500141975,0.0015913278875341254,0.0010638031006874702,0.0008710976251195872,0.0009709471500141975,0.0008710976251195872,0.001360401427990842
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0005468181818181817,0.0005912294403040592,-0.0013182727272727272,0.0005362012044016047,0.0003939088925315306,0.00031281707638973683,-0.001516740016353359,0.00044093481535714116,0.00015290928928660496,0.0004548996896758243,0.00019846728908065353,0.0004231595196255854,0.0,0.0,1.9615907470131426e-06,0.00022669922767291643,0.00015290928928660496,0.0004548996896758243,0.0001965056983336419,0.0003174992343761889,0.0001529092892866132,0.0002894850211030679,0.00019650569833362316,0.00015974953775980277,-8.072377993323892e-18,0.0003509019096900411,-8.624335462952876e-18,0.00027438266894063204,-0.0001529092892866132,0.0002894850211030679,-0.00019650569833362316,0.00015974953775980277,-0.0001529092892866132,0.0002894850211030679,-0.00019846728908066644,0.00032105468889898986,0.0023205065027303595,0.0029268763404775413,0.0013323601217007412,0.0028395444624247823,0.001517608358314078,0.0014679458479574096,0.0,0.0006820592737657624,0.001517608358314078,0.0011490034014622085,0.0010213643525958168,0.0006757543116130315,0.0010527057290701314,0.0008231480068219048,0.0010213643525958168,0.0006757543116130315,0.0010213643525958168,0.001161631355777636
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0005377368421052632,0.0005696620676726064,-0.0026924736842105263,0.0009296588005177582,0.0007323781215449105,0.000326276444286978,-0.0023654949153679946,0.0004576335344992098,-0.00019464127943968085,0.000497190464542017,-0.0003269787688424632,0.0006312388800691936,0.0,0.0,-0.00020710945793190867,0.00038656998766109903,-0.00019464127943968085,0.000497190464542017,-0.00011986931091053947,0.0006560660978720711,-0.00019464127943969877,0.00035732454308709776,-0.00011986931091053157,0.0005709101082920036,1.574660997354605e-17,0.0003457130731388248,-5.8703841312866454e-18,0.0003232404260408568,0.00019464127943969877,0.00035732454308709776,0.00011986931091053157,0.0005709101082920036,0.00019464127943969877,0.00035732454308709776,0.0003269787688424681,0.000585721814573137,0.0022467230451230823,0.005481450085763801,0.0017112074544058445,0.003738395518865624,0.001686212673065732,0.0022206954090500442,0.0,0.001366819420915206,0.001686212673065732,0.0020880676045267527,0.001266614908700992,0.0018325996357865424,0.0010371392194164903,0.0009697212781225763,0.001266614908700992,0.0018325996357865424,0.001266614908700992,0.002084144212561879
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,1,-4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,8.164285714285714e-05,0.0005768928186204299,0.0015677142857142856,0.0008271949289916196,3.7941777526576985e-05,0.0002543805959550317,0.0015828889272749573,0.0004172495270091714,4.37010796162512e-05,0.0004622810690913635,-1.5174641560711387e-05,0.0005732454526512389,0.0,0.0,-8.341193216699182e-05,0.0005386131196933441,4.37010796162512e-05,0.0004622810690913635,6.823729060626195e-05,0.00023476018309868252,4.370107961625791e-05,0.0003246482052396746,6.823729060627292e-05,0.0002168445324645404,2.5943409127331713e-19,0.0003291007895385683,5.385677488056343e-18,8.994883161421046e-05,-4.370107961625791e-05,0.0003246482052396746,-6.823729060627292e-05,0.0002168445324645404,-4.370107961625791e-05,0.0003246482052396746,1.5174641560712192e-05,0.0005689545195283083,0.0018123213130041467,0.004049299072689144,0.0008010835653916721,0.0028346375083024714,0.0014305442868903417,0.001734910999514428,0.0,0.001699251291247024,0.0014305442868903417,0.0007725178399023095,0.0010176456953352817,0.0007187708879998941,0.000987302368615705,0.0002698464948426368,0.0010176456953352817,0.0007187708879998941,0.0010176456953352817,0.001722038200145637
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,1,-3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.00036799999999999995,0.0006224418886626324,0.0004111363636363636,0.0006803197634344312,3.192402733280019e-05,0.00032672426652953615,0.0005958421585168373,0.00048551051476697056,0.00033607597266717274,0.0005411621625046669,-0.00018470579488050128,0.0003422512317610154,0.0,0.0,-0.00016838657827871555,0.00014694708239206228,0.00033607597266717274,0.0005411621625046669,-1.6319216601780936e-05,0.0003208300902153464,0.00033607597266716255,0.00023367951838621144,-1.6319216601754386e-05,0.00019576712239979604,3.952409737878975e-18,0.00048810897227309955,2.7998289056514873e-18,0.00025417942594728346,-0.00033607597266716255,0.00023367951838621144,1.6319216601754386e-05,0.00019576712239979604,-0.00033607597266716255,0.00023367951838621144,0.00018470579488048992,0.0002485981459170134,0.002235325665987897,0.0024520956539396573,0.0010120968269214086,0.002052373702817749,0.0019595624601811737,0.0012114594901635476,0.0,0.0006092278254549024,0.0019595624601811737,0.0009788094872478202,0.001037114527825797,0.0006036205838011425,0.0014643269168193025,0.0007625382778418531,0.001037114527825797,0.0006036205838011425,0.001037114527825797,0.0009305002326315302
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,1,-2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,0.0001477272727272727,0.0006231091154019253,0.0003100909090909091,0.0005382331685458855,5.1450749161442534e-05,0.00031281707638969975,-6.608319680130909e-05,0.00044093481535709285,9.627652356582233e-05,0.0004812471656363985,0.00037617410589220696,0.00041937598263075155,0.0,0.0,0.00036057698642536065,0.00026573498591007277,9.627652356582233e-05,0.0004812471656363985,1.559711946684094e-05,0.00032072477482691865,9.627652356581584e-05,0.0002815256064973615,1.5597119466833565e-05,0.00015940753757118456,1.0871590875013739e-17,0.00039031034744078626,-1.3436714651280582e-17,0.00027830490141796815,-9.627652356581584e-05,0.0002815256064973615,-1.5597119466833565e-05,0.00015940753757118456,-9.627652356581584e-05,0.0002815256064973615,-0.0003761741058922082,0.00031469849704194143,0.002017054618933049,0.0019247904147285657,0.0009899019783305419,0.0013888876428725877,0.001540018020475018,0.0016343020537844615,0.0,0.001157781944155579,0.001540018020475018,0.000977771443947597,0.0009408533430579003,0.0004938197321803872,0.0011709310423223696,0.000834914704253918,0.0009408533430579003,0.0004938197321803872,0.0009408533430579003,0.0013202695970180325
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,1,-1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,E1,-,-0.0003863636363636364,0.0004973382048900828,-0.0003905454545454545,0.0005402786518501555,2.730452503326107e-05,0.00031281707638970886,-0.0004269427323205092,0.0004409348153571029,-0.0004136681613968759,0.0005400327967384758,3.6397277775079465e-05,0.00041948282348832066,0.0,0.0,3.6621672351332325e-05,0.00026204555467213133,-0.0004136681613968759,0.0005400327967384758,-2.2439457625140434e-07,0.00036196618453456463,-0.0004136681613968596,0.0003942644438787874,-2.2439457623671462e-07,0.0002292734358002665,2.5441789615710984e-18,0.00036904060731320743,-1.1424780392566003e-17,0.0002800950024238832,0.0004136681613968596,0.0003942644438787874,2.2439457623671462e-07,0.0002292734358002665,0.0004136681613968596,0.0003942644438787874,-3.6397277775097124e-05,0.00031353909116791354,0.001878378251033885,0.0020113814100959212,0.0009657557542023876,0.0017497471783918179,0.0020337665516123034,0.0012948457482400415,0.0,0.0008227583363677262,0.0020337665516123034,0.0010861229481799453,0.0015964614930332219,0.0006880447019770362,0.0011071218219396248,0.000840285007271661,0.0015964614930332219,0.0006880447019770362,0.0015964614930332219,0.0009770145512788377
